customer_id,customer_segment,contract_type,monthly_fee,total_revenue,support_tickets,payment_failures,nps_score,churn,churn_probability,predicted_churn,expected_monthly_loss,expected_revenue_at_risk
CUST_04742,Individual,Monthly,30,420,2,0,-22,0,0.2894563407953597,0,8.683690223860792,121.57166313405108
CUST_04743,Individual,Yearly,20,600,1,0,3,0,0.5993002702666944,0,11.986005405333888,359.58016216001664
CUST_04744,Individual,Monthly,100,5800,1,3,29,0,0.5838334064717418,0,58.38334064717417,3386.233757536102
CUST_04745,Individual,Monthly,20,700,0,1,59,0,0.2894563407953597,0,5.789126815907194,202.6194385567518
CUST_04746,SME,Monthly,20,180,1,1,48,0,0.2894563407953597,0,5.789126815907194,52.102141343164746
CUST_04747,Individual,Monthly,30,1110,1,0,4,0,0.5993002702666944,0,17.979008108000833,665.2232999960308
CUST_04748,Individual,Quarterly,10,460,0,0,-28,0,0.2894563407953597,0,2.894563407953597,133.14991676586547
CUST_04749,SME,Monthly,30,1170,0,2,-24,0,0.7178992166284722,1,21.536976498854166,839.9420834553125
CUST_04750,SME,Quarterly,70,840,2,1,31,0,0.2894563407953597,0,20.261943855675177,243.14332626810216
CUST_04751,Individual,Quarterly,20,420,0,0,69,0,0.2894563407953597,0,5.789126815907194,121.57166313405108
CUST_04752,Individual,Monthly,20,360,0,0,3,0,0.2894563407953597,0,5.789126815907194,104.20428268632949
CUST_04753,Individual,Monthly,10,110,3,1,41,0,0.5910613411636292,0,5.910613411636292,65.01674752799921
CUST_04754,Individual,Quarterly,70,1890,1,2,0,0,0.5838334064717418,0,40.86833845302192,1103.445138231592
CUST_04755,Individual,Quarterly,50,1200,1,1,25,1,0.5894093179322054,0,29.47046589661027,707.2911815186465
CUST_04756,Individual,Yearly,20,820,0,1,23,0,0.2894563407953597,0,5.789126815907194,237.35419945219496
CUST_04757,Enterprise,Yearly,30,1290,1,1,-4,0,0.2894563407953597,0,8.683690223860792,373.39867962601403
CUST_04758,Individual,Quarterly,10,500,1,0,-13,0,0.5894093179322054,0,5.894093179322054,294.7046589661027
CUST_04759,SME,Yearly,50,1700,1,0,31,0,0.6541212140673902,0,32.70606070336951,1112.0060639145634
CUST_04760,SME,Quarterly,10,200,0,0,34,0,0.2894563407953597,0,2.894563407953597,57.89126815907194
CUST_04761,Enterprise,Monthly,30,390,3,0,100,0,0.2894563407953597,0,8.683690223860792,112.88797291019029
CUST_04762,Individual,Quarterly,10,470,2,0,28,0,0.2894563407953597,0,2.894563407953597,136.04448017381907
CUST_04763,SME,Monthly,20,160,1,0,68,0,0.2894563407953597,0,5.789126815907194,46.31301452725755
CUST_04764,Enterprise,Monthly,20,740,2,0,58,0,0.2894563407953597,0,5.789126815907194,214.19769218856618
CUST_04765,Individual,Monthly,10,50,2,2,8,0,0.7471284299125426,1,7.471284299125426,37.35642149562713
CUST_04766,Individual,Monthly,20,140,2,0,35,0,0.2894563407953597,0,5.789126815907194,40.523887711350355
CUST_04767,Individual,Monthly,20,880,1,0,-14,0,0.2894563407953597,0,5.789126815907194,254.72157989991655
CUST_04768,SME,Monthly,10,520,1,1,18,0,0.2894563407953597,0,2.894563407953597,150.51729721358706
CUST_04769,Individual,Monthly,20,240,1,1,-27,0,0.2894563407953597,0,5.789126815907194,69.46952179088633
CUST_04770,Individual,Monthly,50,2050,1,0,-25,0,0.6009868682818613,0,30.049343414093066,1232.0230799778158
CUST_04771,SME,Quarterly,50,200,1,0,-26,0,0.6710660346906047,1,33.55330173453023,134.21320693812092
CUST_04772,Individual,Monthly,20,800,1,1,0,0,0.5970125373246716,0,11.940250746493433,477.6100298597373
CUST_04773,SME,Yearly,50,950,0,0,21,0,0.2894563407953597,0,14.472817039767985,274.9835237555917
CUST_04774,Individual,Yearly,70,3780,2,1,-31,0,0.2894563407953597,0,20.261943855675177,1094.1449682064597
CUST_04775,SME,Quarterly,50,50,2,2,-15,1,0.7762439045839278,1,38.81219522919639,38.81219522919639
CUST_04776,Individual,Monthly,30,1650,1,2,80,0,0.5713175961608175,0,17.139527884824524,942.6740336653488
CUST_04777,Individual,Quarterly,70,3010,1,0,-1,0,0.2894563407953597,0,20.261943855675177,871.2635857940327
CUST_04778,SME,Monthly,30,1650,1,0,-11,0,0.2894563407953597,0,8.683690223860792,477.6029623123435
CUST_04779,Individual,Quarterly,50,650,1,0,-18,0,0.2894563407953597,0,14.472817039767985,188.1466215169838
CUST_04780,Individual,Monthly,30,1500,2,1,25,0,0.2894563407953597,0,8.683690223860792,434.18451119303955
CUST_04781,Enterprise,Quarterly,20,1060,0,2,-37,0,0.5828776226800828,0,11.657552453601657,617.8502800408878
CUST_04782,Individual,Quarterly,50,2600,1,0,48,0,0.2894563407953597,0,14.472817039767985,752.5864860679352
CUST_04783,SME,Quarterly,50,2100,1,1,36,0,0.2894563407953597,0,14.472817039767985,607.8583156702554
CUST_04784,Individual,Quarterly,10,450,0,0,20,0,0.6716206568876627,1,6.716206568876627,302.2292955994482
CUST_04785,Individual,Monthly,10,250,2,0,78,0,0.2894563407953597,0,2.894563407953597,72.36408519883993
CUST_04786,Individual,Quarterly,70,3080,1,0,28,0,0.2894563407953597,0,20.261943855675177,891.5255296497079
CUST_04787,Enterprise,Monthly,10,450,2,1,76,0,0.2894563407953597,0,2.894563407953597,130.25535335791187
CUST_04788,Individual,Monthly,20,680,0,0,-14,0,0.2894563407953597,0,5.789126815907194,196.8303117408446
CUST_04789,SME,Monthly,20,700,1,1,0,0,0.6716206568876627,1,13.432413137753255,470.1344598213639
CUST_04790,Enterprise,Monthly,10,170,1,4,83,1,0.5892368636146573,0,5.892368636146573,100.17026681449174
CUST_04791,Individual,Monthly,30,780,2,0,77,1,0.6716206568876627,1,20.14861970662988,523.8641123723769
CUST_04792,SME,Quarterly,10,210,2,1,-4,0,0.2894563407953597,0,2.894563407953597,60.78583156702554
CUST_04793,SME,Quarterly,30,1530,2,0,-66,0,0.2894563407953597,0,8.683690223860792,442.8682014169003
CUST_04794,Individual,Monthly,20,240,2,0,15,1,0.6716206568876627,1,13.432413137753255,161.18895765303904
CUST_04795,Individual,Monthly,20,320,1,0,20,0,0.2894563407953597,0,5.789126815907194,92.6260290545151
CUST_04796,Individual,Quarterly,20,1040,2,0,-23,1,0.6009868682818613,0,12.019737365637226,625.0263430131358
CUST_04797,SME,Yearly,10,200,0,1,59,0,0.2894563407953597,0,2.894563407953597,57.89126815907194
CUST_04798,SME,Monthly,70,3780,0,2,27,0,0.5838334064717418,0,40.86833845302192,2206.890276463184
CUST_04799,Individual,Quarterly,20,200,1,1,-40,0,0.6716206568876627,1,13.432413137753255,134.32413137753255
CUST_04800,Individual,Yearly,70,1610,1,1,-24,1,0.6701749170223941,1,46.91224419156759,1078.9816164060544
CUST_04801,Enterprise,Monthly,10,550,3,0,37,0,0.5993002702666944,0,5.993002702666944,329.6151486466819
CUST_04802,Individual,Monthly,20,940,1,0,24,0,0.2894563407953597,0,5.789126815907194,272.08896034763814
CUST_04803,SME,Yearly,70,2100,1,0,64,0,0.2894563407953597,0,20.261943855675177,607.8583156702554
CUST_04804,Individual,Monthly,50,2950,0,3,15,0,0.5838334064717418,0,29.191670323587086,1722.3085490916383
CUST_04805,SME,Quarterly,50,400,2,0,-9,0,0.5977308143568854,0,29.88654071784427,239.09232574275416
CUST_04806,Enterprise,Quarterly,20,1020,0,0,-12,0,0.6709045975780855,1,13.41809195156171,684.3226895296473
CUST_04807,Individual,Monthly,10,50,1,0,-5,0,0.6723905482505216,1,6.723905482505216,33.61952741252608
CUST_04808,Individual,Monthly,20,240,1,1,-46,0,0.2894563407953597,0,5.789126815907194,69.46952179088633
CUST_04809,Individual,Quarterly,70,2940,3,0,30,0,0.2894563407953597,0,20.261943855675177,851.0016419383575
CUST_04810,Individual,Quarterly,30,1620,1,1,4,0,0.2894563407953597,0,8.683690223860792,468.9192720884827
CUST_04811,Individual,Monthly,10,140,0,1,47,0,0.2894563407953597,0,2.894563407953597,40.523887711350355
CUST_04812,SME,Quarterly,10,540,2,0,0,0,0.2894563407953597,0,2.894563407953597,156.30642402949425
CUST_04813,Individual,Quarterly,30,360,0,2,-7,1,0.5892368636146573,0,17.67710590843972,212.12527090127665
CUST_04814,Individual,Monthly,20,480,0,0,-9,0,0.2894563407953597,0,5.789126815907194,138.93904358177267
CUST_04815,SME,Quarterly,70,3150,0,0,-29,0,0.2894563407953597,0,20.261943855675177,911.7874735053831
CUST_04816,SME,Monthly,20,1060,0,1,75,0,0.6556011607540545,0,13.11202321508109,694.9372303992977
CUST_04817,Individual,Monthly,10,530,0,0,-50,0,0.2894563407953597,0,2.894563407953597,153.41186062154065
CUST_04818,SME,Quarterly,20,340,1,0,29,0,0.2894563407953597,0,5.789126815907194,98.4151558704223
CUST_04819,SME,Monthly,70,70,2,1,-52,0,0.5898841267902485,0,41.2918888753174,41.2918888753174
CUST_04820,Individual,Monthly,20,1080,0,0,28,0,0.2894563407953597,0,5.789126815907194,312.6128480589885
CUST_04821,Individual,Quarterly,20,840,2,0,37,0,0.2894563407953597,0,5.789126815907194,243.14332626810216
CUST_04822,Individual,Quarterly,50,2900,1,0,6,0,0.2894563407953597,0,14.472817039767985,839.4233883065432
CUST_04823,SME,Quarterly,10,370,1,0,15,0,0.6716206568876627,1,6.716206568876627,248.4996430484352
CUST_04824,SME,Yearly,20,220,1,0,34,0,0.2894563407953597,0,5.789126815907194,63.68039497497914
CUST_04825,SME,Yearly,100,4200,3,0,-2,0,0.2894563407953597,0,28.94563407953597,1215.7166313405107
CUST_04826,Individual,Quarterly,20,120,2,0,9,1,0.6750512405125235,1,13.50102481025047,81.00614886150282
CUST_04827,Individual,Monthly,30,450,3,1,6,0,0.6557058925643932,0,19.671176776931794,295.0676516539769
CUST_04828,SME,Quarterly,30,1230,0,2,15,1,0.5838334064717418,0,17.515002194152252,718.1150899602424
CUST_04829,Individual,Monthly,70,2800,0,2,21,0,0.5391347204041331,0,37.73943042828932,1509.5772171315728
CUST_04830,Individual,Quarterly,10,230,0,0,55,0,0.2894563407953597,0,2.894563407953597,66.57495838293273
CUST_04831,Individual,Quarterly,50,1150,0,1,50,0,0.2894563407953597,0,14.472817039767985,332.87479191466366
CUST_04832,SME,Yearly,20,760,0,2,57,1,0.5867449771317194,0,11.734899542634388,445.9261826201067
CUST_04833,Individual,Yearly,10,380,1,0,69,0,0.2894563407953597,0,2.894563407953597,109.99340950223669
CUST_04834,Individual,Quarterly,30,1470,0,0,-1,0,0.2894563407953597,0,8.683690223860792,425.50082096917873
CUST_04835,SME,Monthly,30,360,1,1,24,0,0.2894563407953597,0,8.683690223860792,104.20428268632949
CUST_04836,SME,Quarterly,30,210,1,1,-32,0,0.6716206568876627,1,20.14861970662988,141.04033794640918
CUST_04837,SME,Monthly,50,1850,0,0,40,1,0.6716206568876627,1,33.58103284438314,1242.498215242176
CUST_04838,SME,Yearly,20,320,2,0,49,0,0.2894563407953597,0,5.789126815907194,92.6260290545151
CUST_04839,Individual,Quarterly,30,1650,2,0,64,0,0.2894563407953597,0,8.683690223860792,477.6029623123435
CUST_04840,Individual,Quarterly,10,380,1,2,-14,0,0.5892368636146573,0,5.892368636146573,223.9100081735698
CUST_04841,SME,Monthly,50,2000,1,1,-36,0,0.2894563407953597,0,14.472817039767985,578.9126815907194
CUST_04842,Individual,Monthly,10,350,0,0,-24,0,0.2894563407953597,0,2.894563407953597,101.3097192783759
CUST_04843,SME,Quarterly,70,2800,1,0,0,0,0.5993002702666944,0,41.95101891866861,1678.0407567467444
CUST_04844,SME,Monthly,30,870,2,2,6,0,0.5851968594933146,0,17.555905784799435,509.1212677591837
CUST_04845,Individual,Monthly,20,780,0,0,-15,0,0.2894563407953597,0,5.789126815907194,225.77594582038057
CUST_04846,Individual,Monthly,50,850,1,1,-42,0,0.2894563407953597,0,14.472817039767985,246.03788967605576
CUST_04847,Individual,Yearly,20,1020,1,2,78,0,0.5867449771317194,0,11.734899542634388,598.4798766743537
CUST_04848,Individual,Quarterly,30,780,0,0,27,0,0.6549729577403506,0,19.64918873221052,510.8789070374734
CUST_04849,Individual,Quarterly,50,1000,0,1,-57,1,0.5993002702666944,0,29.96501351333472,599.3002702666944
CUST_04850,Enterprise,Monthly,10,460,1,0,44,0,0.6716206568876627,1,6.716206568876627,308.9455021683248
CUST_04851,Individual,Monthly,10,250,1,1,1,0,0.6709045975780855,1,6.709045975780855,167.72614939452137
CUST_04852,SME,Monthly,70,2660,1,0,19,0,0.2894563407953597,0,20.261943855675177,769.9538665156568
CUST_04853,Individual,Quarterly,50,1950,1,0,-55,0,0.2894563407953597,0,14.472817039767985,564.4398645509514
CUST_04854,Individual,Yearly,20,740,0,0,-8,0,0.2894563407953597,0,5.789126815907194,214.19769218856618
CUST_04855,Individual,Monthly,50,950,2,0,-6,0,0.2894563407953597,0,14.472817039767985,274.9835237555917
CUST_04856,SME,Monthly,30,630,1,1,-39,0,0.5993042411759889,0,17.979127235279666,377.561671940873
CUST_04857,Individual,Monthly,50,1600,2,0,95,0,0.2894563407953597,0,14.472817039767985,463.13014527257553
CUST_04858,Individual,Quarterly,20,560,0,0,55,0,0.2894563407953597,0,5.789126815907194,162.09555084540142
CUST_04859,SME,Yearly,30,1170,1,1,52,0,0.2894563407953597,0,8.683690223860792,338.66391873057086
CUST_04860,Individual,Quarterly,20,820,2,1,-1,0,0.2894563407953597,0,5.789126815907194,237.35419945219496
CUST_04861,Individual,Quarterly,50,600,1,3,56,1,0.5906113936394697,0,29.530569681973486,354.3668361836818
CUST_04862,Individual,Monthly,20,1140,2,0,-30,0,0.2894563407953597,0,5.789126815907194,329.98022850671003
CUST_04863,Individual,Quarterly,70,3290,0,1,3,0,0.2894563407953597,0,20.261943855675177,952.3113612167334
CUST_04864,Individual,Monthly,70,1050,2,0,-6,0,0.6002084702907927,0,42.01459292035549,630.2188938053323
CUST_04865,Individual,Monthly,50,1400,1,0,35,0,0.2894563407953597,0,14.472817039767985,405.2388771135036
CUST_04866,Individual,Monthly,100,5600,1,0,38,0,0.3194134136747246,0,31.941341367472457,1788.7151165784578
CUST_04867,SME,Monthly,30,630,3,0,53,0,0.2894563407953597,0,8.683690223860792,182.3574947010766
CUST_04868,SME,Monthly,20,320,1,1,-5,0,0.2894563407953597,0,5.789126815907194,92.6260290545151
CUST_04869,SME,Quarterly,50,1150,0,3,26,1,0.5838334064717418,0,29.191670323587086,671.408417442503
CUST_04870,SME,Monthly,100,5200,4,0,10,0,0.6716206568876627,1,67.16206568876628,3492.427415815846
CUST_04871,Individual,Yearly,30,780,1,1,12,0,0.2894563407953597,0,8.683690223860792,225.77594582038057
CUST_04872,SME,Yearly,20,300,0,1,69,1,0.2894563407953597,0,5.789126815907194,86.8369022386079
CUST_04873,Individual,Monthly,10,370,0,0,-71,0,0.2894563407953597,0,2.894563407953597,107.09884609428309
CUST_04874,SME,Monthly,50,600,0,0,-27,0,0.2894563407953597,0,14.472817039767985,173.6738044772158
CUST_04875,Individual,Quarterly,20,80,0,0,3,1,0.7702415637309151,1,15.404831274618303,61.61932509847321
CUST_04876,Individual,Yearly,50,1750,1,1,41,0,0.2894563407953597,0,14.472817039767985,506.54859639187947
CUST_04877,SME,Monthly,70,2170,1,3,1,0,0.4430035209959278,0,31.010246469714946,961.3176405611633
CUST_04878,SME,Yearly,10,270,1,2,84,1,0.5898897232394823,0,5.898897232394823,159.27022527466022
CUST_04879,SME,Quarterly,10,320,2,0,11,0,0.6541212140673902,0,6.5412121406739026,209.31878850156488
CUST_04880,Individual,Yearly,10,330,0,1,39,0,0.2894563407953597,0,2.894563407953597,95.5205924624687
CUST_04881,Individual,Yearly,30,390,0,0,-19,0,0.2894563407953597,0,8.683690223860792,112.88797291019029
CUST_04882,Individual,Monthly,100,3700,3,1,-12,0,0.2894563407953597,0,28.94563407953597,1070.988460942831
CUST_04883,Individual,Monthly,20,880,1,0,52,0,0.2894563407953597,0,5.789126815907194,254.72157989991655
CUST_04884,Individual,Monthly,30,60,0,0,-19,0,0.6589094020777083,0,19.76728206233125,39.5345641246625
CUST_04885,Individual,Monthly,30,1140,2,1,5,1,0.2894563407953597,0,8.683690223860792,329.98022850671003
CUST_04886,Individual,Quarterly,30,1110,1,0,16,0,0.2894563407953597,0,8.683690223860792,321.29653828284927
CUST_04887,Individual,Yearly,30,1770,2,2,19,0,0.5559998449069653,0,16.67999534720896,984.1197254853286
CUST_04888,SME,Yearly,100,5000,4,1,-8,0,0.2894563407953597,0,28.94563407953597,1447.2817039767986
CUST_04889,SME,Monthly,20,1120,0,0,2,0,0.5910613411636292,0,11.821226823272584,661.9887021032647
CUST_04890,Individual,Monthly,10,50,1,1,15,1,0.7605008202910236,1,7.605008202910236,38.02504101455118
CUST_04891,Individual,Quarterly,20,360,1,0,1,0,0.2894563407953597,0,5.789126815907194,104.20428268632949
CUST_04892,Individual,Monthly,20,960,0,0,15,0,0.2894563407953597,0,5.789126815907194,277.87808716354533
CUST_04893,Individual,Monthly,50,850,0,1,-6,0,0.2894563407953597,0,14.472817039767985,246.03788967605576
CUST_04894,SME,Yearly,50,100,0,0,42,1,0.6627715501946918,1,33.13857750973459,66.27715501946918
CUST_04895,SME,Yearly,30,1470,2,0,18,0,0.2933757121209954,0,8.801271363629862,431.2622968178632
CUST_04896,SME,Yearly,50,2100,2,0,76,0,0.2894563407953597,0,14.472817039767985,607.8583156702554
CUST_04897,Individual,Monthly,10,580,1,0,0,0,0.2894563407953597,0,2.894563407953597,167.88467766130861
CUST_04898,SME,Quarterly,100,3500,0,1,40,0,0.2894563407953597,0,28.94563407953597,1013.0971927837589
CUST_04899,Individual,Quarterly,20,280,0,0,28,0,0.2894563407953597,0,5.789126815907194,81.04777542270071
CUST_04900,Individual,Monthly,30,1530,1,0,33,0,0.6694572567071294,1,20.08371770121388,1024.269602761908
CUST_04901,Individual,Yearly,10,120,2,0,5,1,0.7565396239858985,1,7.565396239858985,90.78475487830782
CUST_04902,SME,Monthly,20,1160,1,1,26,0,0.6556011607540545,0,13.11202321508109,760.4973464747032
CUST_04903,Individual,Quarterly,10,330,0,1,-11,0,0.2894563407953597,0,2.894563407953597,95.5205924624687
CUST_04904,Individual,Quarterly,30,210,1,1,-23,0,0.2894563407953597,0,8.683690223860792,60.78583156702554
CUST_04905,SME,Monthly,10,580,1,1,29,0,0.2894563407953597,0,2.894563407953597,167.88467766130861
CUST_04906,Individual,Quarterly,20,780,3,0,21,0,0.2894563407953597,0,5.789126815907194,225.77594582038057
CUST_04907,Individual,Monthly,30,1350,0,0,-61,0,0.2894563407953597,0,8.683690223860792,390.7660600737356
CUST_04908,Individual,Quarterly,70,630,1,0,71,0,0.2894563407953597,0,20.261943855675177,182.3574947010766
CUST_04909,Individual,Quarterly,10,50,0,0,-36,0,0.7117154671423899,1,7.117154671423899,35.58577335711949
CUST_04910,SME,Quarterly,30,120,0,0,33,0,0.6769723031608488,1,20.309169094825464,81.23667637930185
CUST_04911,Individual,Yearly,50,1600,1,0,54,0,0.2894563407953597,0,14.472817039767985,463.13014527257553
CUST_04912,Individual,Monthly,50,250,0,0,-55,0,0.7108491484462799,1,35.542457422313994,177.71228711156996
CUST_04913,Individual,Monthly,20,1120,3,1,40,0,0.2894563407953597,0,5.789126815907194,324.19110169080284
CUST_04914,SME,Yearly,10,560,1,0,60,0,0.2894563407953597,0,2.894563407953597,162.09555084540142
CUST_04915,Individual,Quarterly,10,520,1,0,69,0,0.2894563407953597,0,2.894563407953597,150.51729721358706
CUST_04916,SME,Yearly,30,1320,2,1,-8,0,0.2894563407953597,0,8.683690223860792,382.0823698498748
CUST_04917,Individual,Monthly,70,560,0,0,-4,0,0.2894563407953597,0,20.261943855675177,162.09555084540142
CUST_04918,Individual,Quarterly,30,390,3,1,60,0,0.6709045975780855,1,20.127137927342567,261.65279305545334
CUST_04919,Enterprise,Yearly,30,120,2,1,41,1,0.7610815074222633,1,22.8324452226679,91.3297808906716
CUST_04920,Individual,Yearly,50,2600,0,1,88,0,0.5970125373246716,0,29.850626866233583,1552.2325970441461
CUST_04921,Individual,Yearly,20,220,2,0,-1,0,0.2894563407953597,0,5.789126815907194,63.68039497497914
CUST_04922,Individual,Monthly,30,450,1,0,34,0,0.2894563407953597,0,8.683690223860792,130.25535335791187
CUST_04923,Individual,Monthly,20,1120,1,0,51,0,0.2894563407953597,0,5.789126815907194,324.19110169080284
CUST_04924,Individual,Monthly,30,1380,0,0,45,0,0.2894563407953597,0,8.683690223860792,399.4497502975964
CUST_04925,Enterprise,Monthly,70,1260,0,0,-49,0,0.2894563407953597,0,20.261943855675177,364.7149894021532
CUST_04926,SME,Monthly,20,400,0,0,-1,1,0.2894563407953597,0,5.789126815907194,115.78253631814388
CUST_04927,Individual,Yearly,50,50,1,1,-1,0,0.6665340025992448,1,33.32670012996224,33.32670012996224
CUST_04928,Individual,Quarterly,70,70,0,0,9,1,0.6733182184705662,1,47.13227529293963,47.13227529293963
CUST_04929,SME,Yearly,70,770,3,0,24,0,0.2894563407953597,0,20.261943855675177,222.88138241242697
CUST_04930,Individual,Yearly,10,290,2,0,56,0,0.2894563407953597,0,2.894563407953597,83.94233883065431
CUST_04931,Individual,Monthly,30,870,0,1,22,0,0.2894563407953597,0,8.683690223860792,251.82701649196295
CUST_04932,SME,Monthly,20,480,3,0,67,0,0.2894563407953597,0,5.789126815907194,138.93904358177267
CUST_04933,SME,Monthly,20,400,0,0,100,0,0.2894563407953597,0,5.789126815907194,115.78253631814388
CUST_04934,SME,Quarterly,50,1500,3,0,13,0,0.2894563407953597,0,14.472817039767985,434.18451119303955
CUST_04935,SME,Monthly,20,760,0,0,10,0,0.2894563407953597,0,5.789126815907194,219.98681900447338
CUST_04936,Enterprise,Quarterly,70,350,2,2,-14,0,0.7516857429544964,1,52.61800200681475,263.09001003407377
CUST_04937,Individual,Monthly,10,450,2,0,5,0,0.2894563407953597,0,2.894563407953597,130.25535335791187
CUST_04938,SME,Monthly,20,200,3,0,66,0,0.2894563407953597,0,5.789126815907194,57.89126815907194
CUST_04939,Individual,Monthly,30,180,1,1,13,0,0.2894563407953597,0,8.683690223860792,52.102141343164746
CUST_04940,Individual,Quarterly,20,80,1,1,13,0,0.6665340025992448,1,13.330680051984896,53.32272020793958
CUST_04941,Individual,Yearly,10,40,1,1,74,0,0.663712835435685,1,6.63712835435685,26.5485134174274
CUST_04942,SME,Yearly,20,140,2,1,4,0,0.6716206568876627,1,13.432413137753255,94.02689196427278
CUST_04943,Individual,Yearly,20,960,0,1,-2,0,0.2894563407953597,0,5.789126815907194,277.87808716354533
CUST_04944,SME,Monthly,20,660,3,0,71,0,0.2894563407953597,0,5.789126815907194,191.0411849249374
CUST_04945,SME,Quarterly,10,90,2,1,-2,0,0.6709045975780855,1,6.709045975780855,60.3814137820277
CUST_04946,Individual,Monthly,50,1300,1,0,77,0,0.2894563407953597,0,14.472817039767985,376.2932430339676
CUST_04947,SME,Monthly,70,3570,2,0,13,0,0.2894563407953597,0,20.261943855675177,1033.3591366394342
CUST_04948,SME,Quarterly,20,1040,3,1,41,0,0.2894563407953597,0,5.789126815907194,301.0345944271741
CUST_04949,SME,Monthly,50,2350,0,0,-31,0,0.2894563407953597,0,14.472817039767985,680.2224008690953
CUST_04950,Individual,Monthly,50,2050,0,0,10,0,0.6716206568876627,1,33.58103284438314,1376.8223466197085
CUST_04951,SME,Monthly,70,1470,1,0,47,0,0.2894563407953597,0,20.261943855675177,425.50082096917873
CUST_04952,SME,Yearly,70,3640,1,0,34,0,0.2894563407953597,0,20.261943855675177,1053.6210804951093
CUST_04953,Individual,Quarterly,20,440,0,0,99,0,0.2894563407953597,0,5.789126815907194,127.36078994995827
CUST_04954,Individual,Monthly,50,1650,1,0,-59,0,0.2894563407953597,0,14.472817039767985,477.6029623123435
CUST_04955,Individual,Yearly,10,580,1,0,-15,0,0.2894563407953597,0,2.894563407953597,167.88467766130861
CUST_04956,SME,Yearly,10,330,0,0,83,0,0.6556011607540545,0,6.556011607540545,216.34838304883797
CUST_04957,Individual,Yearly,50,2400,2,0,42,0,0.2894563407953597,0,14.472817039767985,694.6952179088632
CUST_04958,Individual,Quarterly,20,100,6,0,1,0,0.6723905482505216,1,13.447810965010431,67.23905482505216
CUST_04959,SME,Monthly,20,420,2,0,27,0,0.2894563407953597,0,5.789126815907194,121.57166313405108
CUST_04960,Individual,Monthly,50,1350,0,0,100,1,0.5982912141027179,0,29.914560705135894,807.6931390386692
CUST_04961,Enterprise,Monthly,100,4100,1,0,26,0,0.2894563407953597,0,28.94563407953597,1186.7709972609748
CUST_04962,Individual,Yearly,20,20,2,0,0,0,0.4852531157777965,0,9.70506231555593,9.70506231555593
CUST_04963,Individual,Quarterly,100,5100,1,0,20,0,0.2894563407953597,0,28.94563407953597,1476.2273380563345
CUST_04964,Individual,Monthly,20,320,0,0,52,0,0.2894563407953597,0,5.789126815907194,92.6260290545151
CUST_04965,Enterprise,Quarterly,50,1750,2,0,-52,0,0.2894563407953597,0,14.472817039767985,506.54859639187947
CUST_04966,SME,Quarterly,50,1800,2,1,100,0,0.2894563407953597,0,14.472817039767985,521.0214134316475
CUST_04967,Enterprise,Yearly,20,880,1,0,-12,0,0.2894563407953597,0,5.789126815907194,254.72157989991655
CUST_04968,SME,Monthly,20,640,1,0,-25,0,0.2933757121209954,0,5.867514242419908,187.76045575743706
CUST_04969,Individual,Quarterly,100,2900,0,1,55,0,0.2894563407953597,0,28.94563407953597,839.4233883065432
CUST_04970,Individual,Monthly,20,780,3,0,44,0,0.2894563407953597,0,5.789126815907194,225.77594582038057
CUST_04971,Individual,Monthly,20,940,1,2,-42,0,0.6164134523891628,0,12.328269047783255,579.4286452458131
CUST_04972,SME,Quarterly,50,1150,0,0,-55,0,0.6709045975780855,1,33.54522987890427,771.5402872147984
CUST_04973,Enterprise,Monthly,50,750,3,1,40,0,0.2894563407953597,0,14.472817039767985,217.09225559651978
CUST_04974,Individual,Quarterly,70,1820,1,1,64,0,0.2894563407953597,0,20.261943855675177,526.8105402475546
CUST_04975,SME,Monthly,30,1110,0,1,100,0,0.2894563407953597,0,8.683690223860792,321.29653828284927
CUST_04976,Enterprise,Yearly,20,500,0,0,7,0,0.2894563407953597,0,5.789126815907194,144.72817039767986
CUST_04977,Individual,Yearly,50,2750,1,0,-37,1,0.6009868682818613,0,30.049343414093066,1652.7138877751186
CUST_04978,SME,Monthly,30,60,2,1,28,1,0.7603145997196559,1,22.809437991589675,45.61887598317935
CUST_04979,Individual,Quarterly,30,360,3,0,88,0,0.2894563407953597,0,8.683690223860792,104.20428268632949
CUST_04980,SME,Monthly,70,1330,1,0,25,0,0.2894563407953597,0,20.261943855675177,384.9769332578284
CUST_04981,Individual,Quarterly,20,1180,1,0,42,0,0.2894563407953597,0,5.789126815907194,341.5584821385244
CUST_04982,Individual,Monthly,50,1600,1,0,17,0,0.2894563407953597,0,14.472817039767985,463.13014527257553
CUST_04983,Individual,Monthly,100,2300,5,1,11,0,0.2894563407953597,0,28.94563407953597,665.7495838293273
CUST_04984,Enterprise,Yearly,30,150,2,0,39,0,0.5660746290875379,0,16.982238872626137,84.91119436313069
CUST_04985,SME,Monthly,30,1650,0,0,12,0,0.2894563407953597,0,8.683690223860792,477.6029623123435
CUST_04986,Individual,Quarterly,20,500,0,2,33,0,0.5883010854522042,0,11.766021709044082,294.15054272610206
CUST_04987,Enterprise,Monthly,20,1140,2,0,64,0,0.2894563407953597,0,5.789126815907194,329.98022850671003
CUST_04988,SME,Quarterly,20,700,0,0,52,0,0.2894563407953597,0,5.789126815907194,202.6194385567518
CUST_04989,SME,Monthly,20,1120,2,0,9,0,0.2894563407953597,0,5.789126815907194,324.19110169080284
